session_id,user_id,session_start,session_duration_min
S25390,U2636,14-09-2025,7
S25391,U2636,19-10-2025,11
S25392,U2636,25-03-2025,6
S25393,U2636,20-01-2025,5
S25394,U2636,26-04-2025,6
S25395,U2637,08-09-2025,20
S25396,U2637,17-03-2025,12
S25397,U2637,03-06-2025,4
S25398,U2637,11-09-2025,7
S25399,U2637,15-04-2025,6
S25400,U2637,13-01-2025,10
S25401,U2638,15-09-2025,12
S25402,U2638,07-06-2025,6
S25403,U2638,09-05-2025,11
S25404,U2638,07-09-2025,7
S25405,U2638,22-01-2025,10
S25406,U2638,18-12-2025,9
S25407,U2638,01-02-2025,8
S25408,U2638,19-07-2025,7
S25409,U2638,08-12-2025,10
S25410,U2638,02-01-2025,6
S25411,U2639,05-03-2025,8
S25412,U2639,01-06-2025,20
S25413,U2639,20-12-2025,5
S25414,U2639,22-09-2025,7
S25415,U2639,01-08-2025,10
S25416,U2639,18-11-2025,12
S25417,U2639,29-10-2025,13
S25418,U2639,16-12-2025,9
S25419,U2639,16-03-2025,11
S25420,U2639,07-11-2025,13
S25421,U2639,04-10-2025,16
S25422,U2640,04-06-2025,7
S25423,U2640,01-07-2025,12
S25424,U2640,08-06-2025,9
S25425,U2640,11-06-2025,11
S25426,U2640,19-04-2025,12
S25427,U2640,14-12-2025,7
S25428,U2640,04-06-2025,10
S25429,U2640,18-08-2025,15
S25430,U2640,06-07-2025,11
S25431,U2640,23-06-2025,7
S25432,U2640,12-09-2025,12
S25433,U2640,18-02-2025,6
S25434,U2641,21-10-2025,3
S25435,U2641,04-10-2025,10
S25436,U2641,04-11-2025,9
S25437,U2641,30-08-2025,11
S25438,U2641,24-03-2025,10
S25439,U2642,01-06-2025,11
S25440,U2642,02-09-2025,19
S25441,U2642,01-06-2025,16
S25442,U2642,15-06-2025,7
S25443,U2642,03-10-2025,15
S25444,U2642,10-08-2025,18
S25445,U2642,24-06-2025,5
S25446,U2642,21-10-2025,10
S25447,U2642,30-10-2025,4
S25448,U2643,06-09-2025,20
S25449,U2643,19-06-2025,10
S25450,U2643,17-11-2025,18
S25451,U2643,20-03-2025,12
S25452,U2643,20-07-2025,9
S25453,U2643,15-08-2025,16
S25454,U2643,22-08-2025,8
S25455,U2643,23-03-2025,8
S25456,U2643,24-01-2025,12
S25457,U2643,23-08-2025,16
S25458,U2644,17-06-2025,11
S25459,U2644,01-04-2025,11
S25460,U2644,13-06-2025,17
S25461,U2644,24-01-2025,8
S25462,U2644,20-03-2025,20
S25463,U2644,18-12-2025,6
S25464,U2644,29-11-2025,8
S25465,U2644,29-11-2025,10
S25466,U2644,15-12-2025,10
S25467,U2644,03-07-2025,10
S25468,U2644,12-06-2025,6
S25469,U2644,11-01-2025,19
S25470,U2644,14-03-2025,6
S25471,U2644,06-07-2025,15
S25472,U2645,08-02-2025,4
S25473,U2645,02-03-2025,9
S25474,U2645,20-11-2025,15
S25475,U2645,17-08-2025,12
S25476,U2645,06-03-2025,5
S25477,U2645,05-01-2025,16
S25478,U2645,26-04-2025,12
S25479,U2645,18-09-2025,8
S25480,U2645,06-10-2025,10
S25481,U2646,13-10-2025,9
S25482,U2646,21-12-2025,9
S25483,U2646,16-10-2025,10
S25484,U2646,03-05-2025,7
S25485,U2647,02-10-2025,9
S25486,U2647,25-04-2025,4
S25487,U2647,14-12-2025,17
S25488,U2647,09-12-2025,11
S25489,U2647,22-05-2025,17
S25490,U2647,06-03-2025,7
S25491,U2647,13-07-2025,20
S25492,U2648,03-09-2025,5
S25493,U2648,03-10-2025,11
S25494,U2648,07-05-2025,7
S25495,U2648,14-04-2025,3
S25496,U2648,22-07-2025,19
S25497,U2648,13-01-2025,6
S25498,U2648,15-11-2025,14
S25499,U2648,04-08-2025,5
S25500,U2648,18-08-2025,3
S25501,U2648,28-11-2025,8
S25502,U2648,02-06-2025,16
S25503,U2648,26-03-2025,3
S25504,U2648,18-09-2025,8
S25505,U2648,02-09-2025,6
S25506,U2648,02-05-2025,7
S25507,U2649,14-03-2025,6
S25508,U2649,13-01-2025,11
S25509,U2649,31-08-2025,6
S25510,U2649,14-11-2025,9
S25511,U2649,06-01-2025,12
S25512,U2649,18-09-2025,6
S25513,U2649,01-01-2025,5
S25514,U2649,17-07-2025,10
S25515,U2649,09-01-2025,3
S25516,U2649,29-10-2025,18
S25517,U2650,02-07-2025,20
S25518,U2650,20-12-2025,7
S25519,U2650,26-05-2025,6
S25520,U2650,01-12-2025,12
S25521,U2650,07-06-2025,4
S25522,U2650,23-03-2025,6
S25523,U2650,16-08-2025,12
S25524,U2650,07-10-2025,9
S25525,U2651,15-05-2025,15
S25526,U2651,07-05-2025,11
S25527,U2651,19-12-2025,6
S25528,U2651,14-09-2025,11
S25529,U2651,13-01-2025,8
S25530,U2651,20-08-2025,8
S25531,U2651,14-03-2025,4
S25532,U2651,05-06-2025,4
S25533,U2651,16-04-2025,3
S25534,U2652,18-10-2025,9
S25535,U2652,16-06-2025,10
S25536,U2652,12-03-2025,10
S25537,U2652,01-12-2025,11
S25538,U2652,11-04-2025,8
S25539,U2652,05-03-2025,3
S25540,U2652,13-09-2025,14
S25541,U2652,07-04-2025,4
S25542,U2653,17-02-2025,12
S25543,U2653,10-03-2025,4
S25544,U2653,13-05-2025,11
S25545,U2653,12-02-2025,9
S25546,U2653,05-11-2025,11
S25547,U2653,22-03-2025,6
S25548,U2653,26-01-2025,7
S25549,U2653,02-04-2025,9
S25550,U2654,01-04-2025,12
S25551,U2654,22-11-2025,14
S25552,U2654,02-04-2025,3
S25553,U2654,23-06-2025,3
S25554,U2654,05-11-2025,6
S25555,U2654,02-02-2025,9
S25556,U2655,02-12-2025,8
S25557,U2655,23-03-2025,8
S25558,U2655,02-11-2025,9
S25559,U2655,19-11-2025,15
S25560,U2655,15-03-2025,4
S25561,U2655,02-11-2025,3
S25562,U2655,24-03-2025,11
S25563,U2655,29-08-2025,14
S25564,U2655,06-02-2025,13
S25565,U2655,22-11-2025,6
S25566,U2655,06-07-2025,7
S25567,U2655,28-11-2025,12
S25568,U2655,19-01-2025,12
S25569,U2655,12-05-2025,4
S25570,U2655,20-07-2025,9
S25571,U2656,08-11-2025,8
S25572,U2656,17-03-2025,20
S25573,U2656,09-11-2025,9
S25574,U2656,05-02-2025,18
S25575,U2656,13-06-2025,10
S25576,U2656,21-11-2025,3
S25577,U2656,23-02-2025,8
S25578,U2656,09-09-2025,7
S25579,U2657,16-06-2025,12
S25580,U2657,21-09-2025,9
S25581,U2657,12-09-2025,20
S25582,U2657,08-04-2025,8
S25583,U2657,03-05-2025,20
S25584,U2657,08-01-2025,11
S25585,U2658,30-07-2025,6
S25586,U2658,03-10-2025,12
S25587,U2658,21-06-2025,6
S25588,U2658,16-10-2025,7
S25589,U2658,11-08-2025,8
S25590,U2658,22-12-2025,11
S25591,U2659,14-06-2025,7
S25592,U2659,16-10-2025,11
S25593,U2659,13-07-2025,19
S25594,U2659,12-02-2025,12
S25595,U2659,24-07-2025,3
S25596,U2659,22-05-2025,14
S25597,U2659,23-07-2025,8
S25598,U2659,02-07-2025,10
S25599,U2660,06-07-2025,6
S25600,U2660,18-02-2025,5
S25601,U2660,12-11-2025,9
S25602,U2660,20-07-2025,5
S25603,U2660,14-02-2025,13
S25604,U2660,16-07-2025,6
S25605,U2660,09-12-2025,13
S25606,U2660,08-09-2025,13
S25607,U2660,02-06-2025,4
S25608,U2660,09-04-2025,18
S25609,U2660,04-08-2025,6
S25610,U2661,16-08-2025,3
S25611,U2661,18-11-2025,8
S25612,U2661,17-11-2025,6
S25613,U2661,30-10-2025,7
S25614,U2661,18-10-2025,7
S25615,U2661,06-07-2025,13
S25616,U2661,10-12-2025,18
S25617,U2661,30-11-2025,13
S25618,U2661,22-05-2025,4
S25619,U2661,12-09-2025,6
S25620,U2661,23-02-2025,11
S25621,U2661,03-09-2025,8
S25622,U2661,16-02-2025,3
S25623,U2662,16-04-2025,12
S25624,U2662,04-08-2025,10
S25625,U2662,23-03-2025,7
S25626,U2662,22-05-2025,8
S25627,U2662,07-10-2025,4
S25628,U2662,21-09-2025,14
S25629,U2662,07-07-2025,15
S25630,U2663,03-04-2025,15
S25631,U2663,16-03-2025,11
S25632,U2663,29-10-2025,9
S25633,U2663,16-10-2025,8
S25634,U2663,12-10-2025,3
S25635,U2663,02-05-2025,10
S25636,U2663,10-06-2025,7
S25637,U2663,23-01-2025,20
S25638,U2663,10-04-2025,4
S25639,U2663,22-01-2025,3
S25640,U2664,05-08-2025,3
S25641,U2664,29-10-2025,6
S25642,U2664,04-11-2025,6
S25643,U2664,20-05-2025,8
S25644,U2664,21-05-2025,12
S25645,U2664,09-03-2025,7
S25646,U2664,10-01-2025,20
S25647,U2665,09-09-2025,10
S25648,U2665,16-05-2025,17
S25649,U2665,13-04-2025,14
S25650,U2665,15-10-2025,18
S25651,U2665,19-10-2025,12
S25652,U2665,18-10-2025,8
S25653,U2665,14-08-2025,10
S25654,U2666,05-07-2025,10
S25655,U2666,13-12-2025,4
S25656,U2666,18-03-2025,8
S25657,U2666,08-02-2025,18
S25658,U2666,14-01-2025,6
S25659,U2666,17-10-2025,12
S25660,U2666,18-08-2025,7
S25661,U2666,11-10-2025,9
S25662,U2666,12-04-2025,17
S25663,U2666,14-08-2025,10
S25664,U2666,18-02-2025,8
S25665,U2667,09-10-2025,12
S25666,U2667,07-12-2025,16
S25667,U2667,18-02-2025,9
S25668,U2667,01-08-2025,4
S25669,U2667,23-06-2025,10
S25670,U2667,08-12-2025,3
S25671,U2667,04-07-2025,20
S25672,U2667,03-12-2025,4
S25673,U2667,17-01-2025,6
S25674,U2667,24-04-2025,6
S25675,U2667,04-11-2025,16
S25676,U2668,18-10-2025,14
S25677,U2668,06-04-2025,8
S25678,U2668,08-03-2025,17
S25679,U2668,14-12-2025,10
S25680,U2668,09-03-2025,8
S25681,U2668,25-04-2025,3
S25682,U2668,04-07-2025,4
S25683,U2668,14-03-2025,20
S25684,U2668,24-04-2025,6
S25685,U2668,07-10-2025,13
S25686,U2668,04-01-2025,6
S25687,U2668,16-09-2025,8
S25688,U2668,03-11-2025,10
S25689,U2668,17-03-2025,17
S25690,U2669,01-05-2025,8
S25691,U2669,12-12-2025,15
S25692,U2669,31-05-2025,9
S25693,U2669,01-07-2025,10
S25694,U2669,10-09-2025,18
S25695,U2669,13-11-2025,9
S25696,U2669,28-11-2025,4
S25697,U2669,12-10-2025,12
S25698,U2669,13-04-2025,7
S25699,U2669,18-11-2025,14
S25700,U2670,09-01-2025,8
S25701,U2670,06-10-2025,8
S25702,U2670,26-03-2025,7
S25703,U2670,20-02-2025,12
S25704,U2670,23-01-2025,6
S25705,U2670,28-09-2025,9
S25706,U2670,09-06-2025,15
S25707,U2671,16-03-2025,9
S25708,U2671,15-04-2025,12
S25709,U2671,20-09-2025,7
S25710,U2671,20-10-2025,15
S25711,U2671,22-03-2025,18
S25712,U2671,20-04-2025,12
S25713,U2671,24-03-2025,13
S25714,U2671,11-10-2025,9
S25715,U2671,10-05-2025,12
S25716,U2672,01-09-2025,11
S25717,U2672,09-06-2025,11
S25718,U2672,20-08-2025,8
S25719,U2672,01-04-2025,16
S25720,U2672,21-09-2025,10
S25721,U2672,01-10-2025,20
S25722,U2672,08-07-2025,12
S25723,U2672,23-08-2025,3
S25724,U2672,06-11-2025,19
S25725,U2672,10-02-2025,5
S25726,U2672,11-06-2025,12
S25727,U2672,09-11-2025,17
S25728,U2673,21-03-2025,17
S25729,U2673,05-09-2025,12
S25730,U2673,20-07-2025,11
S25731,U2673,17-10-2025,16
S25732,U2673,06-09-2025,7
S25733,U2673,17-01-2025,4
S25734,U2673,02-08-2025,8
S25735,U2673,03-04-2025,8
S25736,U2674,12-09-2025,11
S25737,U2674,03-03-2025,6
S25738,U2674,01-11-2025,4
S25739,U2674,04-09-2025,6
S25740,U2675,13-07-2025,19
S25741,U2675,05-04-2025,5
S25742,U2675,12-06-2025,12
S25743,U2675,14-01-2025,13
S25744,U2675,13-09-2025,10
S25745,U2675,26-01-2025,6
S25746,U2675,14-11-2025,16
S25747,U2675,11-09-2025,10
S25748,U2675,21-02-2025,5
S25749,U2675,09-04-2025,17
S25750,U2675,14-01-2025,9
S25751,U2675,24-04-2025,4
S25752,U2675,01-02-2025,7
S25753,U2675,03-02-2025,10
S25754,U2676,06-08-2025,12
S25755,U2676,22-04-2025,6
S25756,U2676,07-09-2025,19
S25757,U2676,11-11-2025,18
S25758,U2676,31-05-2025,9
S25759,U2676,14-05-2025,12
S25760,U2676,02-06-2025,9
S25761,U2676,21-02-2025,6
S25762,U2676,15-05-2025,7
S25763,U2676,22-09-2025,8
S25764,U2676,10-03-2025,10
S25765,U2677,08-06-2025,4
S25766,U2677,15-10-2025,16
S25767,U2677,16-09-2025,5
S25768,U2677,13-03-2025,8
S25769,U2677,22-08-2025,7
S25770,U2677,17-02-2025,7
S25771,U2677,19-01-2025,20
S25772,U2677,30-07-2025,10
S25773,U2677,17-05-2025,20
S25774,U2677,12-09-2025,10
S25775,U2677,20-03-2025,10
S25776,U2677,14-09-2025,6
S25777,U2677,12-01-2025,4
S25778,U2677,09-11-2025,15
S25779,U2678,10-05-2025,7
S25780,U2678,19-05-2025,14
S25781,U2678,19-09-2025,19
S25782,U2678,14-07-2025,12
S25783,U2678,22-08-2025,6
S25784,U2678,01-06-2025,9
S25785,U2678,25-01-2025,13
S25786,U2678,04-09-2025,20
S25787,U2678,18-12-2025,5
S25788,U2678,20-05-2025,20
S25789,U2678,22-11-2025,16
S25790,U2678,07-10-2025,11
S25791,U2679,06-04-2025,4
S25792,U2679,18-08-2025,4
S25793,U2679,09-10-2025,10
S25794,U2679,17-03-2025,14
S25795,U2679,06-09-2025,19
S25796,U2679,01-07-2025,14
S25797,U2679,13-11-2025,8
S25798,U2679,01-06-2025,11
S25799,U2680,29-10-2025,18
S25800,U2680,29-09-2025,4
S25801,U2680,21-10-2025,10
S25802,U2680,22-04-2025,11
S25803,U2680,10-09-2025,15
S25804,U2680,03-05-2025,19
S25805,U2681,13-04-2025,13
S25806,U2681,05-09-2025,20
S25807,U2681,10-12-2025,8
S25808,U2681,03-01-2025,17
S25809,U2682,15-01-2025,9
S25810,U2682,16-07-2025,7
S25811,U2682,06-07-2025,4
S25812,U2682,09-05-2025,12
S25813,U2682,09-10-2025,6
S25814,U2682,02-04-2025,12
S25815,U2682,16-10-2025,16
S25816,U2682,19-07-2025,8
S25817,U2682,05-11-2025,15
S25818,U2683,07-04-2025,12
S25819,U2683,13-10-2025,12
S25820,U2683,21-03-2025,13
S25821,U2683,19-02-2025,8
S25822,U2683,20-09-2025,12
S25823,U2683,06-06-2025,5
S25824,U2683,02-09-2025,9
S25825,U2683,13-06-2025,5
S25826,U2683,05-09-2025,6
S25827,U2683,07-01-2025,4
S25828,U2683,08-06-2025,6
S25829,U2683,11-05-2025,12
S25830,U2683,14-01-2025,8
S25831,U2684,05-04-2025,11
S25832,U2684,21-12-2025,11
S25833,U2684,11-01-2025,17
S25834,U2684,16-06-2025,8
S25835,U2684,20-03-2025,4
S25836,U2684,08-01-2025,17
S25837,U2684,29-11-2025,16
S25838,U2685,17-01-2025,10
S25839,U2685,09-06-2025,8
S25840,U2685,10-08-2025,11
S25841,U2685,18-03-2025,7
S25842,U2685,11-07-2025,6
S25843,U2685,15-11-2025,16
S25844,U2686,03-04-2025,6
S25845,U2686,22-02-2025,3
S25846,U2686,21-05-2025,3
S25847,U2686,13-08-2025,9
S25848,U2686,13-10-2025,8
S25849,U2686,01-11-2025,20
S25850,U2686,08-03-2025,9
S25851,U2686,29-10-2025,10
S25852,U2686,22-10-2025,5
S25853,U2686,07-08-2025,19
S25854,U2686,30-08-2025,4
S25855,U2686,11-07-2025,14
S25856,U2686,03-04-2025,9
S25857,U2687,18-08-2025,7
S25858,U2687,01-07-2025,8
S25859,U2687,02-10-2025,17
S25860,U2687,09-09-2025,20
S25861,U2687,02-01-2025,4
S25862,U2688,02-07-2025,6
S25863,U2688,10-06-2025,6
S25864,U2688,08-07-2025,12
S25865,U2688,12-12-2025,15
S25866,U2688,18-09-2025,18
S25867,U2688,20-03-2025,7
S25868,U2688,20-03-2025,11
S25869,U2688,12-08-2025,19
S25870,U2688,19-01-2025,7
S25871,U2688,24-06-2025,14
S25872,U2688,07-01-2025,5
S25873,U2689,01-04-2025,11
S25874,U2689,06-11-2025,7
S25875,U2689,10-09-2025,8
S25876,U2689,01-09-2025,6
S25877,U2689,18-12-2025,11
S25878,U2689,15-10-2025,7
S25879,U2689,10-07-2025,9
S25880,U2690,17-03-2025,9
S25881,U2690,08-04-2025,9
S25882,U2690,15-08-2025,3
S25883,U2690,14-05-2025,3
S25884,U2690,25-03-2025,10
S25885,U2690,20-02-2025,4
S25886,U2690,13-09-2025,10
S25887,U2690,08-07-2025,10
S25888,U2690,26-03-2025,7
S25889,U2690,19-04-2025,11
S25890,U2690,04-05-2025,15
S25891,U2690,07-09-2025,7
S25892,U2691,13-06-2025,4
S25893,U2691,15-11-2025,16
S25894,U2691,25-04-2025,16
S25895,U2691,16-05-2025,5
S25896,U2691,18-07-2025,19
S25897,U2691,10-07-2025,8
S25898,U2691,24-01-2025,19
S25899,U2691,08-06-2025,4
S25900,U2691,06-09-2025,7
S25901,U2691,25-04-2025,6
S25902,U2691,15-12-2025,7
S25903,U2691,03-03-2025,9
S25904,U2691,05-06-2025,9
S25905,U2691,22-04-2025,10
S25906,U2692,31-05-2025,7
S25907,U2692,22-04-2025,18
S25908,U2692,09-05-2025,12
S25909,U2692,11-08-2025,9
S25910,U2692,08-04-2025,11
S25911,U2692,14-08-2025,16
S25912,U2692,21-08-2025,17
S25913,U2692,07-09-2025,13
S25914,U2692,19-02-2025,9
S25915,U2692,05-06-2025,12
S25916,U2692,01-09-2025,6
S25917,U2693,02-01-2025,9
S25918,U2693,14-05-2025,19
S25919,U2693,10-02-2025,11
S25920,U2693,10-07-2025,9
S25921,U2693,03-03-2025,14
S25922,U2693,25-06-2025,16
S25923,U2693,21-11-2025,14
S25924,U2693,28-11-2025,14
S25925,U2694,15-07-2025,13
S25926,U2694,31-05-2025,13
S25927,U2694,12-03-2025,3
S25928,U2694,17-11-2025,18
S25929,U2694,13-04-2025,8
S25930,U2695,24-07-2025,8
S25931,U2695,28-09-2025,6
S25932,U2695,04-03-2025,11
S25933,U2695,07-09-2025,9
S25934,U2695,20-04-2025,19
S25935,U2695,02-04-2025,7
S25936,U2695,05-02-2025,20
S25937,U2695,31-05-2025,19
S25938,U2695,19-11-2025,5
S25939,U2695,10-04-2025,18
S25940,U2696,05-02-2025,6
S25941,U2696,04-12-2025,12
S25942,U2696,27-03-2025,3
S25943,U2696,10-12-2025,7
S25944,U2696,02-03-2025,5
S25945,U2697,03-04-2025,4
S25946,U2697,12-05-2025,3
S25947,U2697,17-04-2025,6
S25948,U2697,09-07-2025,12
S25949,U2697,16-08-2025,5
S25950,U2697,23-03-2025,15
S25951,U2697,19-10-2025,9
S25952,U2697,21-09-2025,5
S25953,U2697,14-05-2025,9
S25954,U2697,02-01-2025,10
S25955,U2697,06-03-2025,10
S25956,U2697,25-07-2025,4
S25957,U2697,16-09-2025,3
S25958,U2698,11-08-2025,13
S25959,U2698,26-05-2025,12
S25960,U2698,03-10-2025,3
S25961,U2698,15-10-2025,9
S25962,U2698,16-06-2025,8
S25963,U2698,06-12-2025,10
S25964,U2698,26-03-2025,7
S25965,U2698,09-10-2025,13
S25966,U2698,06-01-2025,16
S25967,U2698,02-11-2025,15
S25968,U2698,10-11-2025,12
S25969,U2698,23-04-2025,7
S25970,U2699,06-08-2025,13
S25971,U2699,13-09-2025,12
S25972,U2699,15-02-2025,8
S25973,U2699,30-07-2025,3
S25974,U2699,17-05-2025,20
S25975,U2699,06-05-2025,5
S25976,U2699,17-02-2025,5
S25977,U2700,11-07-2025,11
S25978,U2700,07-02-2025,9
S25979,U2700,08-02-2025,3
S25980,U2700,18-12-2025,9
S25981,U2700,30-06-2025,5
S25982,U2700,07-08-2025,10
S25983,U2700,10-11-2025,7
S25984,U2700,12-07-2025,8
S25985,U2700,19-08-2025,15
S25986,U2700,06-10-2025,8
S25987,U2700,22-11-2025,11
S25988,U2700,05-04-2025,5
S25989,U2700,22-01-2025,6
S25990,U2700,06-07-2025,6
S25991,U2700,21-12-2025,10
S25992,U2701,09-03-2025,12
S25993,U2701,30-10-2025,7
S25994,U2701,22-11-2025,5
S25995,U2701,23-06-2025,6
S25996,U2701,29-10-2025,9
S25997,U2701,23-05-2025,12
S25998,U2701,02-01-2025,8
S25999,U2701,19-12-2025,19
S26000,U2701,30-09-2025,3
S26001,U2701,07-11-2025,16
S26002,U2702,01-01-2025,14
S26003,U2702,17-12-2025,14
S26004,U2702,10-11-2025,17
S26005,U2702,19-10-2025,14
S26006,U2702,16-03-2025,7
S26007,U2702,09-02-2025,6
S26008,U2702,13-03-2025,7
S26009,U2702,09-08-2025,10
S26010,U2702,23-05-2025,7
S26011,U2702,30-10-2025,19
S26012,U2702,07-09-2025,16
S26013,U2703,05-06-2025,7
S26014,U2703,08-11-2025,7
S26015,U2703,05-08-2025,12
S26016,U2703,05-08-2025,8
S26017,U2703,04-05-2025,11
S26018,U2704,03-07-2025,5
S26019,U2704,01-09-2025,6
S26020,U2704,17-05-2025,12
S26021,U2704,03-11-2025,6
S26022,U2704,11-08-2025,8
S26023,U2704,05-07-2025,12
S26024,U2704,21-02-2025,18
S26025,U2704,12-08-2025,3
S26026,U2704,10-07-2025,6
S26027,U2704,03-12-2025,5
S26028,U2704,08-07-2025,8
S26029,U2704,05-12-2025,7
S26030,U2705,23-08-2025,12
S26031,U2705,16-12-2025,20
S26032,U2705,28-10-2025,7
S26033,U2705,23-10-2025,8
S26034,U2705,18-08-2025,11
S26035,U2705,09-04-2025,12
S26036,U2705,13-09-2025,20
S26037,U2705,05-11-2025,16
S26038,U2705,21-08-2025,15
S26039,U2705,14-08-2025,15
S26040,U2705,08-01-2025,8
S26041,U2706,14-01-2025,11
S26042,U2706,19-06-2025,6
S26043,U2706,31-10-2025,8
S26044,U2706,17-04-2025,16
S26045,U2706,04-06-2025,4
S26046,U2706,06-03-2025,12
S26047,U2706,18-03-2025,19
S26048,U2706,23-05-2025,6
S26049,U2706,08-11-2025,15
S26050,U2706,13-09-2025,15
S26051,U2706,04-05-2025,10
S26052,U2707,23-01-2025,9
S26053,U2707,20-01-2025,20
S26054,U2707,03-12-2025,12
S26055,U2707,13-10-2025,10
S26056,U2707,30-11-2025,6
S26057,U2707,17-02-2025,3
S26058,U2707,01-07-2025,5
S26059,U2707,04-04-2025,14
S26060,U2707,09-08-2025,15
S26061,U2707,18-09-2025,12
S26062,U2707,08-09-2025,15
S26063,U2707,07-08-2025,18
S26064,U2707,14-02-2025,6
S26065,U2707,23-05-2025,4
S26066,U2707,22-12-2025,4
S26067,U2708,29-11-2025,12
S26068,U2708,13-06-2025,4
S26069,U2708,01-08-2025,10
S26070,U2708,17-11-2025,8
S26071,U2708,15-12-2025,7
S26072,U2708,25-04-2025,19
S26073,U2708,05-07-2025,9
S26074,U2708,15-02-2025,12
S26075,U2709,03-02-2025,5
S26076,U2709,22-12-2025,17
S26077,U2709,07-06-2025,8
S26078,U2709,05-02-2025,17
S26079,U2709,06-07-2025,9
S26080,U2709,18-04-2025,11
S26081,U2709,30-06-2025,9
S26082,U2709,21-10-2025,15
S26083,U2710,05-05-2025,16
S26084,U2710,24-07-2025,19
S26085,U2710,03-02-2025,4
S26086,U2710,17-07-2025,17
S26087,U2710,08-01-2025,10
S26088,U2710,04-04-2025,11
S26089,U2710,30-06-2025,13
S26090,U2710,09-11-2025,16
S26091,U2710,24-03-2025,11
S26092,U2710,11-04-2025,4
S26093,U2710,11-10-2025,5
S26094,U2710,25-03-2025,8
S26095,U2710,28-10-2025,3
S26096,U2710,10-04-2025,5
S26097,U2711,21-10-2025,7
S26098,U2711,02-02-2025,7
S26099,U2711,02-08-2025,11
S26100,U2711,08-02-2025,12
S26101,U2712,19-02-2025,16
S26102,U2712,01-08-2025,4
S26103,U2712,11-03-2025,10
S26104,U2712,16-12-2025,14
S26105,U2712,13-05-2025,17
S26106,U2712,15-06-2025,6
S26107,U2712,25-05-2025,16
S26108,U2712,17-05-2025,15
S26109,U2713,14-06-2025,10
S26110,U2713,25-01-2025,5
S26111,U2713,17-09-2025,6
S26112,U2713,06-07-2025,18
S26113,U2713,14-07-2025,16
S26114,U2714,03-02-2025,12
S26115,U2714,14-07-2025,20
S26116,U2714,01-02-2025,4
S26117,U2714,09-02-2025,6
S26118,U2714,07-05-2025,12
S26119,U2714,01-04-2025,7
S26120,U2714,19-08-2025,9
S26121,U2714,09-07-2025,16
S26122,U2715,17-06-2025,12
S26123,U2715,05-05-2025,9
S26124,U2715,06-05-2025,17
S26125,U2715,05-04-2025,7
S26126,U2715,02-09-2025,9
S26127,U2715,19-03-2025,4
S26128,U2715,06-07-2025,16
S26129,U2716,05-06-2025,12
S26130,U2716,21-06-2025,14
S26131,U2716,18-04-2025,10
S26132,U2716,02-07-2025,19
S26133,U2717,14-10-2025,12
S26134,U2717,10-11-2025,6
S26135,U2717,11-10-2025,4
S26136,U2717,29-08-2025,17
S26137,U2717,17-03-2025,4
S26138,U2717,15-12-2025,12
S26139,U2717,21-06-2025,12
S26140,U2718,21-12-2025,6
S26141,U2718,11-01-2025,9
S26142,U2718,09-06-2025,6
S26143,U2718,21-03-2025,10
S26144,U2718,07-09-2025,14
S26145,U2718,25-02-2025,5
S26146,U2718,10-08-2025,6
S26147,U2718,24-07-2025,8
S26148,U2718,03-07-2025,17
S26149,U2718,06-09-2025,16
S26150,U2718,18-06-2025,7
S26151,U2718,16-06-2025,9
S26152,U2718,04-02-2025,19
S26153,U2718,28-10-2025,13
S26154,U2719,20-01-2025,18
S26155,U2719,15-06-2025,11
S26156,U2719,24-05-2025,9
S26157,U2719,17-12-2025,20
S26158,U2719,05-01-2025,6
S26159,U2719,21-12-2025,7
S26160,U2719,01-12-2025,5
S26161,U2719,11-03-2025,7
S26162,U2719,01-07-2025,7
S26163,U2719,06-10-2025,17
S26164,U2719,31-08-2025,3
S26165,U2719,23-05-2025,10
S26166,U2719,17-06-2025,4
S26167,U2720,21-03-2025,12
S26168,U2720,26-03-2025,4
S26169,U2720,07-06-2025,4
S26170,U2720,06-11-2025,6
S26171,U2720,16-02-2025,6
S26172,U2720,03-12-2025,18
S26173,U2720,08-09-2025,13
S26174,U2720,13-08-2025,8
S26175,U2720,04-05-2025,8
S26176,U2720,25-01-2025,7
S26177,U2720,26-05-2025,8
S26178,U2720,06-03-2025,16
S26179,U2720,24-04-2025,13
S26180,U2720,16-06-2025,10
S26181,U2720,17-11-2025,7
S26182,U2721,30-10-2025,8
S26183,U2721,12-02-2025,14
S26184,U2721,05-06-2025,5
S26185,U2721,08-08-2025,13
S26186,U2721,02-12-2025,7
S26187,U2721,02-11-2025,12
S26188,U2721,11-08-2025,9
S26189,U2721,08-10-2025,20
S26190,U2721,05-08-2025,7
S26191,U2721,19-09-2025,10
S26192,U2722,11-09-2025,18
S26193,U2722,30-11-2025,6
S26194,U2722,11-03-2025,9
S26195,U2722,06-07-2025,9
S26196,U2722,30-09-2025,7
S26197,U2723,16-10-2025,3
S26198,U2723,07-02-2025,8
S26199,U2723,07-02-2025,3
S26200,U2723,02-11-2025,3
S26201,U2723,17-07-2025,19
S26202,U2723,24-04-2025,3
S26203,U2723,22-09-2025,6
S26204,U2723,25-07-2025,11
S26205,U2724,11-07-2025,10
S26206,U2724,13-03-2025,12
S26207,U2724,15-08-2025,18
S26208,U2724,15-12-2025,18
S26209,U2724,03-01-2025,16
S26210,U2725,17-09-2025,20
S26211,U2725,25-05-2025,6
